HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,PassengerGroups,PassengerNums,CabinDeck,CabinNumber,CabinSide,Surname,AgeGroups,Transported
2,0,1,49,0,757,0,0,0,46,6974,1,2,1329,2,1811,2,0
3,0,1,19,0,1752,0,157,0,0,6975,1,2,1330,2,607,3,0
3,1,1,51,0,0,0,0,0,0,6983,1,2,1449,1,562,1,0
3,0,1,26,0,1,0,66,2016,0,6983,2,6,448,1,562,4,0
2,1,3,5,0,0,0,0,0,0,6986,1,4,1129,1,606,1,0
2,0,1,13,0,1894,8,42,1,72,6986,2,2,1451,1,310,0,0
2,1,2,0,0,0,0,0,0,0,6986,3,4,1129,1,606,2,0
2,0,3,8,0,0,0,0,0,0,6986,4,4,1129,1,310,5,0
2,1,1,27,0,0,0,0,0,0,6986,5,4,1129,1,310,1,0
2,0,2,13,0,0,858,20,0,0,6986,6,2,1451,1,310,1,0
2,0,1,47,0,18,719,87,0,3,6986,7,2,1451,1,310,0,0
2,1,1,6,0,0,0,0,0,0,6986,8,4,1129,1,310,2,0
2,1,1,59,0,0,0,0,0,0,6989,1,4,1140,2,872,3,0
2,0,3,20,0,888,0,352,0,0,6993,1,2,1333,2,1688,1,0
3,1,1,35,0,0,0,0,0,0,7000,1,2,1335,2,1357,1,0
2,0,1,22,0,0,0,332,236,125,7003,1,2,1336,2,109,4,0
3,0,3,16,0,2438,0,332,0,1,7009,1,7,214,2,19,1,0
3,0,1,18,0,1718,0,868,636,0,7009,2,4,442,2,19,4,0
3,1,1,26,0,0,0,0,0,0,7012,1,2,1456,1,1181,0,0
2,0,1,19,0,478,0,161,112,0,7023,1,4,442,2,1784,2,0
3,1,3,23,0,0,0,0,0,0,7024,1,6,468,2,1873,2,0
2,0,1,21,0,0,141,0,121,626,7030,1,4,1149,2,1066,2,0
2,0,1,32,0,131,0,0,5,0,7033,1,2,1460,1,445,1,0
2,1,2,25,0,0,0,0,0,0,7035,1,2,1342,2,135,4,0
2,1,2,50,0,0,0,0,0,0,7043,1,4,1151,2,906,1,0
1,0,3,27,0,6,400,0,6472,0,7046,1,9,3,2,154,3,0
1,0,3,44,0,0,1190,0,1906,167,7046,2,9,3,2,154,1,0
1,0,1,47,0,0,339,0,508,2000,7046,3,9,3,2,154,3,0
1,0,1,58,0,0,3770,0,1,27,7054,1,8,258,2,1133,5,0
1,1,3,27,0,0,0,0,0,0,7054,2,8,258,2,1133,3,0
3,1,1,52,0,0,0,0,0,0,7055,1,2,1345,2,1544,1,0
2,0,1,21,0,2,54,696,56,0,7063,1,2,1465,1,989,5,0
2,0,1,25,0,50,0,1,5125,472,7063,2,6,452,1,989,1,0
2,0,2,31,0,0,625,0,0,0,7064,1,6,470,2,1621,3,0
2,1,1,28,0,0,0,0,0,0,7065,1,6,471,2,155,2,0
2,0,1,42,0,409,1005,0,454,657,7066,1,2,1348,2,1056,2,0
2,1,1,49,0,0,0,0,0,0,7066,2,4,1157,2,1056,1,0
2,0,1,3,0,0,0,0,0,0,7067,1,4,1158,2,193,1,0
2,1,1,5,0,0,0,0,0,0,7067,2,4,1158,2,193,2,0
2,0,1,26,0,844,0,0,27,2,7067,3,2,1349,2,193,2,0
1,0,3,57,0,0,1830,0,0,89,7070,1,3,74,1,1198,1,0
3,0,1,29,0,0,0,227,66,1005,7075,1,6,453,1,1848,1,0
2,1,1,29,0,0,0,0,0,0,7076,1,4,1139,1,423,3,0
1,0,1,21,0,0,9336,1,51,919,7081,1,1,234,1,125,1,0
1,1,3,25,0,0,0,0,0,0,7081,2,1,234,1,125,1,0
1,0,3,26,0,0,5283,0,3,36,7100,1,3,76,1,1908,1,0
1,0,3,33,1,0,2105,24,0,5879,7100,2,3,76,1,2082,0,0
1,0,3,43,0,94,5196,602,6603,510,7101,1,1,235,1,156,0,0
1,0,3,26,0,0,2524,3,3493,0,7101,2,1,235,1,156,0,0
1,1,1,13,0,0,0,0,0,0,7102,1,6,455,1,590,1,0
3,0,1,30,0,879,0,420,0,0,7103,1,6,456,1,260,0,0
3,1,3,8,0,0,0,0,0,0,7103,2,2,1472,1,260,2,0
2,1,2,26,0,0,0,0,0,0,7107,1,4,1145,1,794,3,0
1,0,1,23,0,4,3142,0,3473,407,7108,1,8,261,2,2094,2,0
2,0,1,22,0,22,0,1367,0,0,7112,1,2,1360,2,206,1,0
3,1,1,36,0,0,0,0,0,0,7115,1,2,1474,1,1502,1,0
2,0,1,35,0,0,0,904,0,0,7122,1,2,1364,2,1807,3,0
2,0,1,26,0,699,0,5,50,1,7123,1,4,442,2,476,3,0
1,1,1,15,0,0,0,0,0,0,7124,1,8,229,1,1096,2,0
1,1,3,18,0,0,0,0,0,0,7124,2,8,229,1,1096,5,0
1,0,1,41,0,0,2925,0,1623,0,7124,3,8,229,1,1096,0,0
3,1,2,41,0,0,0,0,0,0,7125,1,4,442,2,13,1,0
2,0,1,22,0,8,796,1825,553,0,7129,1,2,1367,2,244,4,0
2,1,3,26,0,0,0,0,0,0,7130,1,4,1147,1,1677,0,0
2,1,2,0,0,0,0,0,0,0,7130,2,4,1147,1,1677,5,0
2,0,1,16,0,0,36,125,4,13,7130,3,2,1477,1,246,3,0
2,0,2,27,0,0,0,0,687,2,7130,4,6,457,1,416,1,0
2,0,3,13,0,0,0,0,0,0,7130,5,4,1147,1,1677,5,0
2,0,3,1,0,0,0,0,0,0,7130,6,4,1147,1,1677,2,0
2,0,1,32,0,808,0,2,0,0,7130,7,4,1147,1,246,2,0
2,0,1,35,0,22,1240,0,1,1,7131,1,2,1478,1,1933,5,0
2,1,1,40,0,0,0,0,0,0,7135,1,4,1166,2,390,2,0
2,0,3,17,0,0,0,799,2,0,7135,2,2,1369,2,390,2,0
2,0,2,49,0,0,1473,4,37,0,7135,3,2,1369,2,390,2,0
2,1,1,21,0,0,0,0,0,0,7135,4,4,1166,2,390,4,0
2,1,3,9,0,0,0,0,0,0,7136,1,4,1149,1,874,1,0
3,0,1,27,0,1298,460,63,0,0,7138,1,2,1370,2,370,1,0
1,0,1,59,0,0,186,0,945,2655,7139,1,8,230,1,1123,4,0
2,0,2,25,0,91,403,0,64,0,7141,1,2,1480,1,805,5,0
2,0,1,21,0,1219,742,5,324,0,7145,1,2,1373,2,258,4,0
2,0,1,15,0,0,0,8,1,2079,7146,1,2,1481,1,1399,3,0
1,1,3,28,0,0,0,0,0,0,7147,1,8,262,2,1753,1,0
2,0,1,42,0,0,387,0,241,31,7150,1,6,458,1,1553,3,0
2,1,1,22,0,0,0,0,0,0,7150,2,4,1151,1,1553,1,0
2,0,1,21,0,0,0,0,463,0,7153,1,2,1374,2,61,2,0
2,0,1,48,0,376,0,24,0,483,7154,1,2,1483,1,331,0,0
2,0,1,24,0,410,0,154,0,125,7158,1,2,1484,1,448,1,0
1,1,1,47,0,0,0,0,0,0,7163,1,8,231,1,314,1,0
1,1,3,13,0,0,0,0,0,0,7163,2,8,231,1,314,1,0
1,0,3,32,0,0,2367,0,9891,88,7163,3,8,231,1,314,2,0
2,0,2,29,0,2,213,0,19,226,7164,1,4,1153,1,93,2,0
2,1,1,35,0,0,0,0,0,0,7169,1,4,1169,2,701,5,0
3,0,1,24,0,58,177,279,15,1552,7172,1,6,477,2,1835,1,0
3,0,1,52,0,1350,0,0,0,19,7172,2,6,477,2,1835,3,0
2,0,1,21,0,0,4,4,636,0,7174,1,2,1379,2,302,1,0
3,1,1,36,0,0,0,0,0,0,7178,1,2,1487,1,2199,2,0
2,1,1,19,0,0,0,0,0,0,7183,1,4,442,2,667,0,0
1,1,1,39,0,0,0,0,0,0,7185,1,7,224,1,157,0,0
2,1,1,59,0,0,0,0,0,0,7195,1,4,1173,2,1888,3,0
3,1,3,45,0,0,0,0,0,0,7196,1,2,1491,1,377,1,0
2,1,2,25,0,0,0,0,0,0,7198,1,4,1159,1,1850,0,0
3,0,1,64,0,509,0,1023,0,80,7201,1,2,1384,2,1548,0,0
3,0,3,24,0,114,0,0,1479,0,7204,1,2,1385,2,800,1,0
1,0,1,36,0,0,0,0,0,0,7209,1,6,479,2,158,5,0
1,0,1,26,0,0,2768,0,5,559,7209,2,6,479,2,158,2,0
3,0,1,31,0,1415,0,271,412,0,7211,1,6,480,2,142,3,0
2,0,1,18,0,0,1201,0,0,0,7212,1,2,1388,2,202,1,0
2,1,2,21,0,0,0,0,0,0,7213,1,4,1162,1,949,1,0
1,0,1,34,0,135,207,0,1471,876,7220,1,1,272,2,855,3,0
2,0,1,32,0,1,946,2,0,0,7222,1,2,1496,1,1160,5,0
3,1,1,19,0,0,0,0,0,0,7223,1,2,1390,2,121,3,0
2,1,1,18,0,0,0,0,0,0,7228,1,4,1176,2,1641,2,0
2,0,1,39,0,1230,0,7,163,48,7231,1,2,1498,1,411,2,0
2,0,3,26,0,0,0,0,0,0,7237,1,4,1179,2,616,1,0
2,1,1,19,0,0,0,0,0,0,7239,1,4,1164,1,764,4,0
1,1,1,16,0,0,0,0,0,0,7241,1,3,88,2,159,1,0
1,0,1,24,0,0,1455,172,7690,20,7241,2,3,88,2,159,2,0
2,1,1,2,0,0,0,0,0,0,7243,1,4,1180,2,696,1,0
2,1,1,10,0,0,0,0,0,0,7243,2,4,1180,2,696,1,0
2,1,1,2,0,0,0,0,0,0,7243,3,4,1180,2,696,3,0
2,0,3,21,0,0,0,256,979,0,7243,4,2,1393,2,696,0,0
2,1,2,5,0,0,0,0,0,0,7243,5,4,1180,2,696,0,0
2,1,2,29,0,0,0,0,0,0,7244,1,4,1181,2,1756,2,0
3,0,1,41,0,149,1,2216,0,0,7245,1,2,1394,2,72,1,0
3,0,3,32,0,976,0,84,22,0,7248,1,2,1500,1,160,3,0
3,1,1,23,0,0,0,0,0,0,7248,2,2,1500,1,160,2,0
2,1,2,23,0,0,0,0,0,0,7251,1,4,1165,1,1858,2,0
2,0,1,40,0,0,0,0,292,1334,7254,1,6,483,2,1534,1,0
3,0,1,45,0,381,1,1512,586,0,7262,1,2,1504,1,1392,3,0
2,0,1,30,0,1,0,478,4,321,7263,1,2,1399,2,1180,3,0
2,0,1,56,0,758,0,0,0,1,7264,1,2,1400,2,866,2,0
2,0,1,13,0,0,324,138,49,133,7265,1,4,442,2,708,2,0
2,0,1,19,0,0,0,39,449,321,7266,1,4,1182,2,1492,3,0
2,1,1,46,0,0,0,0,0,0,7266,2,4,1182,2,1492,2,0
2,0,1,0,0,0,0,0,0,0,7266,3,4,1182,2,1492,2,0
2,0,2,60,0,250,0,0,355,6,7269,1,2,1505,1,83,1,0
2,1,1,39,0,0,0,0,0,0,7269,2,4,1169,1,83,0,0
2,1,2,20,0,0,0,0,0,0,7272,1,4,1172,1,68,0,0
2,0,2,64,0,245,2414,0,0,13,7275,1,2,1402,2,774,4,0
1,0,1,34,0,0,1415,0,0,1238,7281,1,8,266,2,634,1,0
2,1,2,30,0,0,0,0,0,0,7282,1,4,1173,1,573,1,0
3,0,1,62,0,933,0,0,28,0,7286,1,7,226,1,2125,1,0
1,1,1,29,0,0,0,0,0,0,7287,1,1,274,2,710,1,0
2,0,1,33,0,229,248,0,402,0,7288,1,2,1403,2,161,1,0
2,1,1,31,0,0,0,0,0,0,7291,1,4,1186,2,1606,0,0
2,0,1,51,0,0,491,0,298,0,7293,1,6,469,1,235,2,0
2,0,1,23,0,514,0,22,1,1,7294,1,4,1187,2,170,2,0
2,0,1,18,0,96,0,607,0,1,7295,1,6,470,1,414,1,0
2,0,1,47,0,1095,320,1015,0,0,7295,2,6,470,1,414,1,0
2,0,1,58,0,0,0,806,0,15,7299,1,2,1404,2,1487,2,0
1,1,1,46,0,0,0,0,0,0,7308,1,8,267,2,162,3,0
3,0,1,44,0,106,0,2561,348,0,7312,1,7,230,1,1048,1,0
2,1,1,19,0,0,0,0,0,0,7315,1,4,1175,1,821,4,0
2,0,2,43,0,0,726,1,23,0,7316,1,2,1515,1,198,1,0
2,0,1,21,0,2,0,0,697,0,7317,1,2,1406,2,718,3,0
3,0,2,29,0,1061,7,312,0,11,7318,1,2,1407,2,906,1,0
2,0,2,13,0,33,28,685,27,0,7319,1,4,1176,1,870,1,0
2,0,2,16,0,13,805,2,8,6,7319,2,4,1176,1,870,1,0
2,0,1,25,0,0,733,0,0,0,7319,3,2,1516,1,870,3,0
2,0,1,19,0,0,1,451,1100,67,7325,1,6,472,1,2001,1,0
1,0,1,29,0,0,2783,195,897,852,7329,1,6,473,1,732,1,0
1,0,1,35,1,0,3131,0,203,719,7329,2,6,473,1,732,1,0
1,0,3,56,0,132,4531,2,119,67,7329,3,6,473,1,732,3,0
2,0,1,20,0,612,154,4,17,0,7333,1,6,489,2,284,1,0
2,1,2,38,0,0,0,0,0,0,7335,1,4,1177,1,1369,1,0
3,0,1,18,0,350,0,107,0,892,7345,1,2,1521,1,1372,0,0
3,0,1,26,0,1189,0,632,0,0,7348,1,2,1414,2,1849,0,0
3,1,3,0,0,0,0,0,0,0,7348,2,2,1414,2,1849,1,0
3,0,1,2,0,0,0,0,0,0,7348,3,2,1414,2,1849,1,0
2,0,1,36,0,0,152,0,146,329,7349,1,4,1180,1,508,1,0
2,0,2,25,0,1197,102,0,0,0,7352,1,2,1415,2,1352,4,0
1,1,1,2,0,0,0,0,0,0,7354,1,1,242,1,23,1,0
1,0,1,0,0,0,0,0,0,0,7354,2,1,242,1,23,2,0
1,1,1,18,0,0,0,0,0,0,7354,3,1,242,1,1449,1,0
1,0,1,60,0,0,1959,91,2206,7229,7354,4,1,242,1,23,1,0
1,1,2,26,0,0,0,0,0,0,7354,5,1,242,1,189,0,0
1,0,1,36,0,0,911,0,749,1,7354,6,1,242,1,189,1,0
3,0,1,22,0,848,0,5,445,0,7355,1,6,491,2,35,0,0
2,1,3,21,0,0,0,0,0,0,7357,1,4,1193,2,41,2,0
2,0,1,37,0,48,84,0,20,658,7362,1,4,1195,2,329,1,0
2,1,1,65,0,0,0,0,0,0,7363,1,4,1182,1,906,1,0
2,0,1,44,0,1,0,0,0,0,7364,1,4,1196,2,906,1,0
1,1,1,31,0,0,0,0,0,0,7368,1,4,442,2,479,1,0
3,0,1,31,0,953,0,20,382,556,7369,1,2,1524,1,906,2,0
1,1,1,21,0,0,0,0,0,0,7373,1,1,275,2,692,5,0
1,1,1,47,0,0,0,0,0,0,7373,2,1,275,2,692,0,0
2,0,1,19,0,0,1,757,12,18,7375,1,6,493,2,699,2,0
2,0,1,33,0,157,645,0,1447,1,7378,1,2,1528,1,1026,1,0
1,0,1,25,0,0,0,0,0,0,7380,1,1,276,2,163,3,0
1,1,1,16,0,0,0,0,0,0,7380,2,1,276,2,163,4,0
1,0,1,44,0,334,80,0,1019,1966,7380,3,1,276,2,163,3,0
1,0,1,9,0,0,0,0,0,0,7380,4,1,276,2,163,4,0
2,1,2,15,0,0,0,0,0,0,7381,1,4,1187,1,164,1,0
2,1,2,34,0,0,0,0,0,0,7382,1,4,1197,2,613,2,0
2,1,3,24,0,0,0,0,0,0,7383,1,4,1188,1,2074,3,0
2,0,1,39,0,350,134,0,0,319,7383,2,2,1529,1,2074,2,0
2,0,1,27,0,837,0,0,36,0,7384,1,6,494,2,117,5,0
2,1,1,34,0,0,0,0,0,0,7386,1,4,1189,1,592,2,0
3,1,1,24,0,0,0,0,0,0,7389,1,2,1530,1,2198,0,0
1,0,1,43,0,0,0,0,0,0,7397,1,1,243,1,1401,3,0
2,0,2,41,0,366,0,0,17,331,7400,1,2,1532,1,1060,3,0
2,1,1,26,0,0,0,0,0,0,7404,1,4,1199,2,1234,1,0
3,0,1,27,0,213,1083,1,0,1,7407,1,6,480,1,298,1,0
2,0,1,39,0,791,0,0,94,0,7409,1,4,442,2,302,2,0
2,0,1,34,0,0,14,775,14,0,7409,2,2,1421,2,302,2,0
1,1,3,33,0,0,0,0,0,0,7412,1,8,273,2,1528,4,0
2,1,1,16,0,0,0,0,0,0,7413,1,4,1196,1,2066,3,0
2,1,1,6,0,0,0,0,0,0,7413,2,4,1196,1,2066,2,0
3,0,3,13,0,78,1,16,5,1868,7414,1,7,222,2,723,4,0
2,0,1,50,0,14,0,3,483,0,7415,1,4,1202,2,1170,2,0
2,0,1,24,0,31,0,232,232,1026,7417,1,2,1422,2,1313,0,0
2,0,1,18,0,1551,228,0,0,0,7417,2,4,1203,2,1313,4,0
2,0,1,24,0,651,0,0,38,0,7420,1,2,1536,1,608,2,0
2,1,2,16,0,0,0,0,0,0,7421,1,4,1198,1,1363,0,0
2,0,2,22,0,0,796,0,0,0,7421,2,2,1537,1,1363,1,0
3,0,1,13,0,1087,36,19,6,0,7423,1,2,1538,1,217,2,0
3,1,3,29,0,0,0,0,0,0,7423,2,2,1538,1,217,2,0
2,0,1,30,0,0,0,61,566,0,7424,1,4,1199,1,1381,2,0
1,1,1,25,0,0,0,0,0,0,7426,1,8,274,2,1708,1,0
1,1,1,23,0,0,0,0,0,0,7426,2,8,274,2,1708,2,0
1,1,3,28,0,0,0,0,0,0,7426,3,8,274,2,1934,1,0
2,1,2,37,0,0,0,0,0,0,7433,1,4,1201,1,209,4,0
2,0,1,21,0,0,0,3,0,1617,7434,1,6,482,1,1467,0,0
1,0,1,54,0,0,384,0,37,1721,7439,1,1,280,2,165,0,0
1,1,3,21,0,0,0,0,0,0,7439,2,1,280,2,165,0,0
2,0,1,36,0,698,63,1,1,135,7440,1,4,442,2,387,1,0
1,1,1,21,0,0,0,0,0,0,7441,1,1,245,1,1278,0,0
2,1,2,21,0,0,0,0,0,0,7443,1,4,1207,2,1031,3,0
2,0,1,23,0,49,2110,8,0,568,7451,1,2,1542,1,342,1,0
2,0,2,40,0,7,0,83,230,220,7454,1,4,1209,2,74,1,0
2,0,1,18,0,0,0,0,0,677,7463,1,4,442,2,1276,2,0
2,0,1,25,0,61,0,701,75,68,7465,1,6,497,2,2217,2,0
3,0,1,24,0,1289,0,0,0,0,7466,1,2,1425,2,801,3,0
1,0,1,37,0,0,203,0,603,629,7467,1,6,484,1,2139,0,0
1,0,1,25,0,13,0,0,1,132,7468,1,6,498,2,1972,0,0
2,0,1,24,0,433,110,209,23,0,7469,1,4,442,2,1855,0,0
2,1,1,3,0,0,0,0,0,0,7470,1,4,1213,2,866,2,0
2,1,1,2,0,0,0,0,0,0,7471,1,4,1208,1,906,0,0
2,0,1,22,0,0,270,0,0,486,7471,2,4,1208,1,177,0,0
2,0,1,24,0,0,2,0,1,733,7473,1,2,1427,2,1264,1,0
2,0,3,17,0,190,0,519,182,4,7473,2,2,1427,2,1264,1,0
2,1,1,53,0,0,0,0,0,0,7474,1,4,1214,2,2059,2,0
2,0,1,23,0,11,1017,0,0,1,7476,1,2,1428,2,600,2,0
2,0,3,29,0,84,0,28,496,0,7480,1,2,1430,2,410,1,0
3,1,1,21,0,0,0,0,0,0,7482,1,2,1547,1,89,4,0
2,0,1,22,0,0,0,976,1713,0,7482,2,2,1547,1,1069,0,0
2,0,1,2,0,0,0,0,0,0,7489,1,4,1211,1,1336,0,0
2,0,1,26,0,606,23,3,16,154,7489,2,2,1548,1,1336,2,0
2,0,1,20,0,0,0,0,0,0,7489,3,4,1211,1,1336,5,0
2,1,1,14,0,0,0,0,0,0,7491,1,4,1212,1,2062,2,0
2,0,2,26,0,0,742,0,0,1,7493,1,2,1549,1,741,2,0
2,1,1,23,0,0,0,0,0,0,7497,1,4,1218,2,16,2,0
2,0,1,21,0,331,3485,1110,598,0,7511,1,4,1213,1,234,2,0
2,0,1,20,0,0,709,0,6,1,7516,1,2,1556,1,503,1,0
2,0,1,19,0,1651,0,0,0,1120,7519,1,2,1558,1,547,0,0
1,1,1,29,0,0,0,0,0,0,7526,1,7,225,2,1417,1,0
2,1,1,58,0,0,0,0,0,0,7528,1,4,1220,2,533,5,0
2,1,3,13,0,0,0,0,0,0,7528,2,4,1220,2,533,0,0
2,0,1,32,0,482,0,0,321,0,7528,3,2,1438,2,533,0,0
2,1,3,23,0,0,0,0,0,0,7528,4,4,1220,2,533,0,0
1,1,3,38,0,0,0,0,0,0,7530,1,1,285,2,166,0,0
1,0,3,47,0,0,3361,0,1344,3228,7530,2,1,285,2,166,0,0
1,0,1,38,0,0,1222,0,734,3153,7530,3,1,285,2,166,1,0
1,0,3,47,0,0,744,0,8911,1165,7530,4,1,285,2,166,2,0
2,1,3,20,0,0,0,0,0,0,7532,1,4,1222,2,905,2,0
2,1,3,32,0,0,0,0,0,0,7537,1,4,1224,2,2043,2,0
1,1,1,42,0,0,0,0,0,0,7539,1,8,242,1,2186,2,0
1,0,1,34,0,0,4402,9,788,79,7539,2,8,242,1,2186,4,0
2,0,1,60,0,0,30,173,572,0,7540,1,2,1563,1,1882,2,0
3,1,1,30,0,0,0,0,0,0,7541,1,2,1441,2,111,1,0
2,1,1,11,0,0,0,0,0,0,7541,2,2,1441,2,826,1,0
3,1,1,45,0,0,0,0,0,0,7541,3,6,500,2,111,4,0
1,1,3,39,1,0,0,0,0,0,7546,1,8,243,1,1992,1,0
2,0,1,19,0,0,1379,0,70,0,7547,1,2,1565,1,206,2,0
2,0,1,18,0,20,0,572,254,452,7548,1,2,1566,1,1276,0,0
2,0,2,34,0,0,0,1349,1,0,7551,1,2,1443,2,1208,1,0
2,1,1,26,0,0,0,0,0,0,7554,1,4,1226,2,1161,2,0
2,0,3,30,0,1487,306,478,65,1,7555,1,6,491,1,1932,3,0
1,1,1,48,0,0,0,0,0,0,7556,1,8,280,2,240,1,0
2,1,3,38,0,0,0,0,0,0,7556,2,8,280,2,240,0,0
1,0,1,33,0,0,673,0,0,783,7556,3,4,442,2,240,3,0
1,1,3,47,0,0,0,0,0,0,7556,4,8,280,2,780,2,0
3,0,1,29,0,1118,0,606,50,0,7557,1,2,1567,1,1176,2,0
3,1,1,8,0,0,0,0,0,0,7557,2,2,1567,1,1176,1,0
3,1,1,47,0,0,0,0,0,0,7557,3,2,1567,1,1176,0,0
3,0,1,26,1,1141,315,652,0,0,7558,1,6,492,1,1668,1,0
3,1,3,13,0,0,0,0,0,0,7558,2,2,1568,1,1668,1,0
2,0,1,18,0,0,0,0,645,4,7562,1,2,1446,2,906,4,0
3,0,1,27,0,1382,0,0,0,62,7564,1,2,1447,2,274,1,0
1,0,1,27,0,0,1822,0,97,1165,7566,1,7,236,1,57,1,0
1,0,1,30,0,0,0,0,0,0,7570,1,1,248,1,1687,2,0
1,0,1,25,0,2044,10302,0,4,4009,7570,2,1,248,1,1687,0,0
3,0,1,26,0,1022,0,140,20,0,7571,1,7,238,1,397,1,0
2,0,1,20,0,718,0,0,0,43,7575,1,2,1448,2,1617,3,0
1,0,1,52,0,0,3453,2228,7,2342,7581,1,6,503,2,255,3,0
2,1,1,3,0,0,0,0,0,0,7582,1,4,1218,1,787,1,0
2,0,1,6,0,0,0,0,0,0,7582,2,4,1218,1,787,1,0
2,0,1,0,0,0,0,0,0,0,7582,3,4,1218,1,787,1,0
2,0,1,22,0,0,545,0,145,0,7582,4,2,1573,1,787,1,0
2,1,1,1,0,0,0,0,0,0,7582,5,4,1218,1,787,0,0
2,0,1,44,0,0,729,0,0,0,7587,1,2,1575,1,135,1,0
2,1,2,18,0,0,0,0,0,0,7589,1,4,1220,1,1496,1,0
2,0,1,20,0,0,7,1393,11,0,7590,1,2,1449,2,1178,3,0
2,0,1,29,0,150,1459,0,0,0,7591,1,6,494,1,1359,2,0
2,0,1,28,0,71,296,323,2,0,7591,2,2,1576,1,1359,4,0
1,1,3,39,0,0,0,0,0,0,7593,1,3,82,1,1990,1,0
2,1,1,11,0,0,0,0,0,0,7597,1,4,1221,1,844,0,0
2,1,2,2,0,0,0,0,0,0,7597,2,4,1221,1,906,1,0
2,0,1,15,0,0,230,0,214,1106,7597,3,2,1577,1,1791,1,0
2,1,1,32,0,0,0,0,0,0,7597,4,4,1221,1,107,4,0
2,0,2,15,0,1660,0,1245,0,0,7597,5,2,1577,1,844,2,0
2,0,1,1,0,0,0,0,0,0,7597,6,4,1221,1,1791,2,0
2,0,1,20,0,0,6,259,367,713,7597,7,2,1577,1,107,1,0
1,1,3,25,0,0,0,0,0,0,7600,1,3,91,2,167,2,0
1,0,1,32,1,0,1111,0,1439,221,7600,2,3,91,2,167,2,0
1,1,3,32,0,0,0,0,0,0,7602,1,6,504,2,1939,2,0
2,0,1,18,0,0,1381,0,0,3,7603,1,2,1578,1,1695,5,0
2,0,1,49,0,0,583,225,69,305,7607,1,2,1580,1,56,2,0
2,0,3,2,0,0,0,0,0,0,7610,1,4,1233,2,1346,3,0
2,0,1,13,0,117,679,0,0,25,7610,2,2,1455,2,1346,1,0
3,0,1,28,0,1626,0,0,208,91,7611,1,2,1581,1,1620,1,0
3,0,2,56,0,90,0,82,0,519,7611,2,2,1581,1,1620,2,0
2,0,1,27,0,0,0,8,1227,13,7612,1,2,1456,2,1782,1,0
2,1,1,34,0,0,0,0,0,0,7612,2,4,1234,2,1782,1,0
1,1,1,28,0,0,0,0,0,0,7613,1,1,249,1,2171,1,0
2,0,1,31,0,0,0,114,4,901,7615,1,4,1222,1,2021,1,0
3,0,1,24,0,85,0,0,0,0,7617,1,2,1582,1,2031,4,0
2,1,1,8,0,0,0,0,0,0,7619,1,4,1236,2,168,1,0
2,0,1,20,0,0,399,2871,0,454,7629,1,4,1238,2,432,3,0
2,0,2,63,0,0,1362,0,18,358,7629,2,2,1459,2,432,1,0
2,0,3,0,0,0,0,0,0,0,7629,3,4,1238,2,432,1,0
2,0,1,13,0,1118,0,93,5,393,7636,1,6,498,1,1578,2,0
3,0,1,1,0,0,0,0,0,0,7637,1,2,1460,2,151,1,0
3,0,1,13,0,2758,0,0,6,0,7637,2,2,1460,2,298,1,0
3,0,1,2,0,0,0,0,0,0,7637,3,2,1460,2,151,1,0
2,1,1,18,0,0,0,0,0,0,7638,1,4,1225,1,1780,2,0
3,1,1,30,0,0,0,0,0,0,7642,1,2,1587,1,2141,5,0
1,1,3,35,0,0,0,0,0,0,7645,1,1,291,2,1639,3,0
3,0,3,28,0,0,0,1171,0,0,7648,1,2,1588,1,1266,2,0
3,1,1,28,0,0,0,0,0,0,7651,1,2,1589,1,1525,2,0
2,0,1,48,0,0,0,0,909,0,7653,1,4,1243,2,399,4,0
1,1,1,34,0,0,0,0,0,0,7654,1,8,248,1,2118,1,0
2,0,1,16,0,0,1000,1,0,0,7655,1,2,1462,2,815,1,0
2,0,2,24,0,12,158,0,0,1241,7657,1,2,1463,2,118,1,0
2,0,1,53,0,5,2572,0,0,0,7658,1,1,293,2,76,1,0
2,0,1,24,0,0,0,42,0,849,7659,1,2,1464,2,866,1,0
3,1,1,32,0,0,0,0,0,0,7662,1,2,1590,1,729,1,0
2,1,3,15,0,0,0,0,0,0,7663,1,4,1246,2,532,3,0
2,0,2,24,0,0,7,1,498,0,7664,1,4,1228,1,2135,3,0
2,0,1,35,0,13,0,682,0,0,7668,1,2,1592,1,691,1,0
1,0,1,42,0,0,4583,0,5737,3860,7672,1,8,249,1,2212,1,0
2,0,2,18,0,122,399,1,38,27,7673,1,2,1593,1,906,2,0
2,0,1,15,0,3,0,48,0,896,7674,1,2,1594,1,443,2,0
3,0,1,37,0,414,991,288,0,0,7675,1,2,1595,1,1530,2,0
3,1,1,35,0,0,0,0,0,0,7681,1,6,505,2,15,1,0
2,1,1,34,0,0,0,0,0,0,7685,1,4,1249,2,1127,1,0
2,1,3,21,0,0,0,0,0,0,7686,1,4,1250,2,1172,4,0
2,0,1,14,0,113,0,940,3,21,7695,1,2,1600,1,78,4,0
3,0,1,16,0,643,163,954,0,0,7701,1,2,1468,2,1615,2,0
2,0,3,23,0,0,7,1950,87,0,7704,1,2,1469,2,1305,3,0
1,0,1,53,0,0,394,2646,99,113,7706,1,8,288,2,1000,1,0
